,Description,Ammonia,Apple,Apricot,Berry,Blue,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Fruit,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Minty,None,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Tropical,Vanilla,Violet,Woody
1807,royal kush g lab king among hybrid delivering powerful trance effect earthy skunky aroma balanced hybrid descends renowned line afghani skunk  two strain gained legendary status among cannabis breeder royal kush s happy euphoric relaxation branch full body effect later ease deep restfulness conducive sleep patient treating stress pain nausea benefit royal kush s potent relief le seasoned consumer take caution hard hitter strain unique coverage white pistil hair grower recommended   week flowering time indoor royal kush plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,sherbet royal tree garden another genetically distinct strain familiar name royal tree s sherbet cut close original crossing unknown purple cooky platinum girl scout cooky twice deep mixture cooky genetics give plant sweet sugary aroma alluring nose palate sherbet provides clear headed uplifting mental state pleasant terpene profile sure excite novice seasoned consumer alike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1809,rubicon  colorado cannabis cup winner best cbd flower utilitarian indica dominant hybrid   thc cbd hybrid offer  either cannabinoid creating pleasant smoke consumer seeking mild body buzz anti inflammatory quality use strain temper nausea physical discomfort addition bowl joint complimentary cbd goodness,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,bred archive seed rudeboi og indica dominant hybrid cannabis strain brings together genetics two og kush phenotype irene og backcrossed face og hashy kush aroma typically found og variety come strong hybrid providing flavorful introduction refreshing finish rudeboi og produce potently sublime relaxing effect envelope mind body,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,rug burn og took rd place hybrid  high time cannabis cup crossing ghost og rare dankness  rare dankness seed created pungent flavor mix sour citrus hint diesel sting sens though listed indica leaning hybrid rug burn provides uplifting effect helped make way onto high time list earth s strongest strain ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1812,russian assassin known russian assassin og indica dominant hybrid cross skywalker lemon og kush headband resulting bud large chunky covered trichomes dark red pistil throughout russian assassin s piney fragrance shift minty flavor exhale produce rush tingly cerebral activity felt immediately giving way powerful relaxing body buzz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,russian rocket fuel hybrid product cross nyc diesel unknown indica typically flowering   week strain moderately easy grow indoor outdoor plot strain perfect easing stomach pain increasing appetite effect felt head euphoric focused russian rocket fuel s sativa effect felt upon first taste many hybrid indica body heavy sensation present time name suggests strain feature pungent fuel aroma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1814,s g e stand sativa afghani genetic equilibrium well balanced haze crossed robust indica strain containing  thc took nd place blind test  cannabis cup spicy sandalwood flavor combined long lasting uplifting high make plant best,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1815,sfv dog royal choice farm savory sfv og x chemdawg  cross exhibiting pungent unique terpene profile described grower meaty classic og punch sfv dog combine strong hybrid genetics known high thc potent effect strain s fast onset heavy body buzz make ideal enjoying evening sfv dog s skunky fueled meaty aroma will expand consumer s palate preparing rest relaxation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1816,sfv og cali connection sativa dominant hybrid great patient need strong pain relief don t want stuck couch name indicates og kush relative originates california s san fernando valley although name barely distinguishable sfv og kush actually afghani crossed child sfv og flower will stay fairly small may look super impressive lack look make smell pine lemon earthiness sfv exudes bit harsh bitter smoked strain one save vaporizer consuming directly indica body effect take little longer feel initial head haziness everything will feel fine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,sfv og kush confused precursor sfv og indica dominant strain bred og kush genetics cali connection crossing sfv og clone afghani father selecting favorable trait several generation indica heavy sfv og kush born smell og gene one odor commonly described strong lemon cleaner smell intermixed pine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,sage n sour t h seed  sativa strain unites sharply pungent sour diesel sage hybrid aroma closely match subtle herbal note sage sage n sour delivers perfect balance euphoria energy happiness consumer grower will appreciate generous yield sativa offer following   day flowering cycle,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,salmon river og indica dominant strain oregon breeder dynasty genetics combined pre  bubba kush clone carefully selected blue heron male creating potent easy grow plant finish flowering   week salmon river og may provide excellent pain relief heavy indica buzz recommended novice user take care overindulge dynasty noted three main phenotype cross similar terpene profile strong berry scent underlined hint chocolate coffee lemon gasoline similar taste vaporized smoked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1820,tall sativa dominant blend originates unclassified brazilian sativas used generation spiritual ritual throughout amazon shortly making way netherlands original genetics crossed mexican haze silver pearl backcrossed multiple generation improve stability genetics respect plant s spiritual legacy new crossbreed renamed often found moniker planck santa maria known rapid flowering time make attractive option enjoy uplifting effect dislike extended bloom cycle typical sativa variety hint fruit flowery flavor effect described long lasting energetic strain known spice thing regularly applauded arousing effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1821,santa sativa dinafem seed   sativa dominant strain complex aroma reeking lemon cedar pine incense santa sativa delivers elevated terpene profile consumer will fawn unique terpene created combination haze  skunk northern light cross blending uplifting buzz mellow euphoria lingers ear santa sativa grows long dense jade green bud finish flowering  week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1822,sapphire scout local legend grown vashon velvet washington state sumptuous blend medical grade girl scout cookie genetics crossed true og yield plant equally potent well rounded thc content pushing  sweet pungent bud create smooth smoke applies warming weight body peaceful lucidity mind,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1823,sapphire star cross blue hawaiian sativa god bud hybrid whose genetics cerebral effect tip slightly toward sativa side strain jordan island quite possibly named bluish accent starry coat white crystal trichomes cerebral energy balanced indica calm create comfortable psychoactive experience conducive creative social activity berry overtone tinged sour skunk aroma build complex flavor profile small dense bud sapphire star flowering time   week grows towering  foot outdoors  foot indoor garden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1824,c sasquatch sap unique heady sativa dishing strong meditative mental state onset slinks body aroma flavor flower s tightly bound cola distinctive leading heavy dose diesel finishing tartness palate strain hybrid blend chem s sister chocolate diesel doling semi stimulating quality fill body warmth setting mind free enjoy strain physical activity complementary body high physical activity reinvigorate mind im bue body airy lightness,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1825,bred satellite satellite og indica dominant cross og kush sfv og satellite og capture heavy long lasting euphoria typical og heritage despite strong indica influence strain delivers buzzing cerebral energy keep creativity sharp pungent skunky aroma burst kief caked bud smell translates exhale sweet candy invigorating pine satellite ascending cosmos satellite og weightlessly elevates mood mind place happiness meet total relaxation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1826,strain true hybrid   mix sativa indica mandala seed bred satori crossing lucid dream another unnamed sativa hybrid satori plant flower within   week produce light green bud plenty crystal flower unique aroma reminiscent tea honey,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1827,saturn og hybrid strain mysterious beginning earthy citrus diesel flavor confirms close relationship og kush undocumented origin result strain labeled indica sativa everything effect commonly described hybrid balanced calm moderate cerebral effect saturn og s forest green bud lit constellation crystal trichomes og kush relative often lumped planetary strain series includes earth og jupiter og psychoactive onset saturn og begin intense burst euphoria fade smooth relaxation perfect relieving stress muscle tension,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1828,savage citrus sunshine cereal killer genetics citrus sunshine haze phenotype potency tap finishing approximately  week producing dense crop trichome coated bud savage citrus sunshine offer highly potent flowering consumer high potency need strain emits distinct grapefruit flavor hashy aftertaste effect kick bruce lee say stinky shaman enjoy savage citrus sunshine elevate mood moderate minor physical discomfort beware strain s physical mental effect overwhelming unseasoned consumer,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1829,savant s grail hybrid strain michigan bred  savant undertone piney kush diesel fume sweet candied flavor helped take home nd place hybrid flower michigan cannabis cup ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1830,schrom  sativa strain delivers clear headed buzz pungent lemon lime aroma genetics subject debate many believe sativa parented romulan either silver haze santa marta colombian gold aroma fill room enticing citrus aroma arguably schrom s greatest merit mental clarity functional buzz come day schrom relaxes body without slowing mind leaf alert enough focus day s task enjoying strain late evening may take fall good night s sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,scooby snack indica dominant hybrid cross platinum girl scout cooky face og dense purple bud full piney og kush flavor sweet aftertaste don t underestimate potency scooby snack combination popular west coast genetics brings stimulating cerebral effect weigh heavy eye slowly relax body end result calm happy experience keep depression away help rock sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1832,scott s og indica dominant hybrid strain bred rare dankness seed crossed triangle kush rare dankness  create prominent og variety designed veteran mind scott s og potently euphoric effect novice occasional consumer might find jarring thick blanket crystal trichomes cover bud fur coat serve warning strain s intense effect true og heritage scott s og give earthy sour aroma sweetened citrusy lemon flavor,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1833,scout s honor indica dominant hybrid created bert baccarat produced los angeles kush strain grows dense resinous bud sporadic purple foliage generous dusting trichomes scout s honor cross ogkb og kush breath og kush giving strain pungent earthy aroma overlaid doughy sweetness savory sweet strain stimulates appetite imbuing consumer weighted euphoric relaxation enjoy scout s honor help stress insomnia minor pain relief,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1834,scroopy noopers green dream modern homage fictional environmental activist son king flippy nip terrestrial tv sensation rick morty strain created crossing girl scout cooky stardawg emits pleasant rich smell coffee cacao earthy terpene profile offer sweet aroma alongside sharp acrid undertone give strain uniqueness dimension scroopy noopers deeply relaxing effect make well suited consumer seeking combat muscle spasm pain general restlessness,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1835,seattle blue strain cannabis provides strong euphoric body high sweet fruity taste make pleasant indica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1836,seattle cough potent sativa dominant hybrid grown dutch brother washington legend take root clone dutch cough sativa led cross northern light  haze   small network american grower tie original breeder obtained dutch cough clone prized mother plant amsterdam plant migrated north america grower kept cough surname interchanging region city represented starting colorado cough genetics spread northwest include seattle cough well canadian cough seattle cough relation strawberry cough carry pungent mix pine citrus flavor aroma fresh grapefruit serf precursor uplifting sativa effect sparking creativity dreamy euphoria medical patient appreciate seattle cough s ability curb stress depression fighting fatigue nausea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1837,seattlesoda multigenerational breeding project superseed company mikehydro strain began superseed s sodalicious male crossed seattle s uw purple first generation cross went propagate known seattlesoda seed stock currently wild several unique phenotype appeared west coast seattlesoda emits enchanting aroma grape candy frosting effervescent sweetness incredibly heavy hybrid petrifies body blissful stoney relaxation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1838,secret garden og colorado seed inc masterpiece og strain incredibly relaxing dedicated kush fan everywhere blend lavender parentage ghost og moonshine x rug burn og foretells weight strain applies muscle throughout body unique aroma lean toward therapeutic secret garden og offer cozy sense well extends mood elevation pain relief,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1839,secret recipe exactly name implies secret recipe genetics closely guarded breeder connoisseur genetics realizing importance medical patient better understand medicine released genetic detail popular grower s forum father attributed chemdawg backcross mother mix abusive og diesel genetics result exotic mix sweet sour fruity flavor hybrid known reward grower massive yield heavy resin production,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1840,sensi skunk sensi seed potent skunk  hybrid offer sweet citrus flavor contrast earthy herbal aroma typical skunk variety indica driven effect produce calm euphoric buzz relaxes tense muscle alleviates stress great choice indoor gardener sensi skunk boast short flowering cycle heavy yield sensi seed released feminized auto flowering version looking streamline cultivation process,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,sensi star paradise seed legendary indica strain renowned worldwide powerful full body effect subtle cerebral invigoration crystal trichomes sparkle constellation star indica s dark green purple coloration reflecting potency worthy placement    high time cannabis cup stunning result maturation won heart grower cultivate indoor either hydroponic soil method,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,sequoia strawberry sincity seed sativa dominant strain strong motivating attribute genetic offspring white strawberry white nightmare sequoia strawberry delivers delicious aroma strawberry candy slightly hashy undertone invigorating effect lend chore outdoor activity exercise sequoia strawberry known phenomenal yield snappy  day grow cycle,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1843,serious  serious seed mix undefined canadian genetics sativa landraces africa known small leaf colorful phenotype show pink pistil almost pure sativa serious  boast spicy citrus aroma clear headed cerebral buzz effect spark creativity give burst energy,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1844,serious happiness serious seed hybrid cross thc dominant genetics created crossing potent ak  mother warlock stress relieving indica dominant hybrid serious happiness stay true name offering deep body buzz joyous state mind strain longevity well stable hybrid growth structure easy manicure maintain s generous producer winning  master seed cup spain productive terpene profile fruity touch spice sugar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
